shots,shots_on_target,goals
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.0,0.0,0.0
0.0,0.0,0.0
1.0,28.0,12.0
1.0,0.0,0.0
0.0,0.0,0.0
9.0,80.0,80.0
2.0,43.0,43.0
2.0,22.0,22.0
0.0,8.0,8.0
0.0,5.0,5.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.0,53.0,21.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
5.0,0.0,0.0
1.0,4.0,2.0
1.0,0.0,0.0
1.0,0.0,0.0
8.0,0.0,0.0
0.0,0.0,0.0
12.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
13.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,3.0,3.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,19.0,7.0
5.0,59.0,23.0
0.0,1.0,1.0
2.0,34.0,19.0
6.0,47.0,32.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
1.0,13.0,13.0
2.0,18.0,18.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
18.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,7.0,2.0
4.0,0.0,0.0
0.0,0.0,0.0
31.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
8.0,0.0,0.0
0.0,0.0,0.0
2.0,13.0,9.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.0,4.0
1.0,19.0,19.0
5.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,33.0,21.0
2.0,27.0,15.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,3.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,12.0,12.0
10.0,68.0,47.0
0.0,0.0,0.0
8.0,0.0,0.0
0.0,0.0,0.0
0.0,13.0,13.0
3.0,36.0,36.0
1.0,5.0,5.0
6.0,0.0,0.0
0.0,0.0,0.0
8.0,0.0,0.0
7.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.0
4.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.0,36.0,28.0
1.0,7.0,3.0
4.0,55.0,27.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,17.0,5.0
8.0,0.0,0.0
30.0,0.0,0.0
2.0,0.0,0.0
6.0,0.0,0.0
10.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
0.0,25.0,25.0
0.0,11.0,11.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
17.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
11.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
7.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,5.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
1.0,13.0,13.0
2.0,28.0,28.0
0.0,14.0,14.0
0.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
6.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,0.0,0.0
1.0,15.0,7.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
6.0,21.0,8.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
18.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,8.0,8.0
1.0,16.0,16.0
5.0,30.0,30.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
9.0,44.0,26.0
0.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
7.0,0.0,0.0
1.0,27.0,27.0
0.0,0.0,0.0
1.0,13.0,13.0
8.0,0.0,0.0
8.0,0.0,0.0
0.0,0.0,0.0
0.0,5.0,2.0
9.0,0.0,0.0
0.0,2.0,2.0
3.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.0,0.0,0.0
0.0,2.0,1.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
1.0,16.0,10.0
1.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
1.0,12.0,5.0
2.0,0.0,0.0
9.0,94.0,94.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
15.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
13.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
5.0,0.0,0.0
7.0,62.0,62.0
0.0,0.0,0.0
11.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,6.0,6.0
0.0,5.0,5.0
2.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,16.0,16.0
1.0,26.0,26.0
3.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
8.0,0.0,0.0
1.0,0.0,0.0
0.0,15.0,5.0
1.0,9.0,5.0
0.0,0.0,0.0
3.0,0.0,0.0
7.0,0.0,0.0
9.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
10.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,4.0,4.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,0.0,0.0
6.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
19.0,0.0,0.0
2.0,7.0,7.0
0.0,8.0,8.0
0.0,5.0,5.0
3.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,36.0,17.0
1.0,0.0,0.0
9.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
8.0,0.0,0.0
1.0,0.0,0.0
20.0,0.0,0.0
2.0,6.0,5.0
0.0,0.0,0.0
1.0,3.0,3.0
8.0,0.0,0.0
7.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
2.0,0.0,0.0
7.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
7.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
6.0,57.0,57.0
0.0,16.0,16.0
0.0,0.0,0.0
0.0,16.0,16.0
4.0,36.0,36.0
2.0,30.0,30.0
0.0,0.0,0.0
1.0,0.0,0.0
4.0,0.0,0.0
19.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
6.0,0.0,0.0
2.0,0.0,0.0
0.0,3.0,1.0
3.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,23.0,23.0
0.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
5.0,0.0,0.0
9.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
4.0,0.0,0.0
8.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,18.0,7.0
1.0,17.0,8.0
0.0,11.0,5.0
4.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,11.0,5.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,22.0,22.0
0.0,6.0,6.0
1.0,6.0,6.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
8.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
9.0,41.0,27.0
0.0,0.0,0.0
1.0,17.0,12.0
0.0,1.0,0.0
10.0,60.0,33.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,49.0,27.0
3.0,3.0,2.0
5.0,0.0,0.0
3.0,0.0,0.0
12.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
24.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
4.0,0.0,0.0
1.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,1.0
3.0,26.0,14.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
4.0,0.0,0.0
3.0,21.0,10.0
3.0,0.0,0.0
1.0,26.0,26.0
7.0,101.0,101.0
0.0,17.0,17.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
18.0,0.0,0.0
6.0,27.0,17.0
6.0,0.0,0.0
3.0,0.0,0.0
13.0,0.0,0.0
0.0,0.0,0.0
1.0,23.0,12.0
0.0,0.0,0.0
12.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
23.0,0.0,0.0
7.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
21.0,0.0,0.0
1.0,19.0,19.0
2.0,12.0,12.0
0.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
10.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5.0,1.0
0.0,0.0,0.0
1.0,19.0,10.0
0.0,0.0,0.0
0.0,30.0,30.0
15.0,0.0,0.0
7.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
20.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
6.0,36.0,19.0
2.0,4.0,2.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
1.0,4.0,4.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
10.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
10.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,3.0,3.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
11.0,0.0,0.0
3.0,10.0,10.0
10.0,0.0,0.0
3.0,31.0,17.0
0.0,0.0,0.0
0.0,0.0,0.0
7.0,40.0,40.0
0.0,0.0,0.0
12.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,1.0,1.0
0.0,10.0,10.0
1.0,11.0,11.0
1.0,0.0,0.0
14.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,23.0,15.0
6.0,0.0,0.0
0.0,3.0,3.0
0.0,1.0,1.0
11.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
6.0,0.0,0.0
1.0,0.0,0.0
0.0,13.0,5.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
11.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,2.0
3.0,0.0,0.0
0.0,0.0,0.0
1.0,8.0,5.0
2.0,0.0,0.0
0.0,7.0,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,69.0,39.0
5.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
5.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
24.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
6.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
20.0,103.0,103.0
0.0,3.0,0.0
1.0,0.0,0.0
7.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
14.0,0.0,0.0
3.0,0.0,0.0
11.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,29.0,29.0
0.0,0.0,0.0
0.0,0.0,0.0
8.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
12.0,0.0,0.0
12.0,0.0,0.0
0.0,0.0,0.0
10.0,0.0,0.0
2.0,0.0,0.0
4.0,0.0,0.0
8.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
8.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,63.0,44.0
1.0,0.0,0.0
3.0,65.0,65.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,4.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
1.0,0.0,0.0
6.0,0.0,0.0
1.0,9.0,9.0
0.0,11.0,11.0
9.0,53.0,53.0
22.0,95.0,95.0
1.0,26.0,26.0
1.0,0.0,0.0
4.0,0.0,0.0
1.0,0.0,0.0
8.0,0.0,0.0
6.0,0.0,0.0
13.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
1.0,15.0,9.0
1.0,29.0,17.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
7.0,38.0,21.0
0.0,0.0,0.0
7.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,0.0,0.0
3.0,0.0,0.0
1.0,0.0,0.0
4.0,0.0,0.0
2.0,0.0,0.0
1.0,10.0,5.0
3.0,0.0,0.0
9.0,0.0,0.0
1.0,0.0,0.0
2.0,20.0,20.0
0.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
24.0,0.0,0.0
7.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.0,0.0,0.0
0.0,0.0,0.0
0.0,5.0,1.0
1.0,17.0,10.0
0.0,8.0,4.0
2.0,35.0,22.0
0.0,0.0,0.0
20.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
1.0,24.0,11.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
4.0,39.0,39.0
10.0,32.0,32.0
2.0,30.0,30.0
2.0,7.0,7.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
2.0,0.0,0.0
4.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
16.0,0.0,0.0
10.0,0.0,0.0
8.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,7.0,4.0
1.0,8.0,4.0
1.0,10.0,4.0
11.0,49.0,25.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
0.0,4.0,3.0
1.0,0.0,0.0
0.0,0.0,0.0
9.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
6.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,3.0,2.0
5.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
0.0,4.0,4.0
1.0,0.0,0.0
7.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,7.0,4.0
7.0,29.0,18.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
11.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,7.0,7.0
1.0,24.0,24.0
13.0,56.0,30.0
1.0,0.0,0.0
7.0,0.0,0.0
12.0,0.0,0.0
3.0,33.0,33.0
0.0,0.0,0.0
8.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
2.0,33.0,18.0
1.0,15.0,6.0
0.0,6.0,3.0
1.0,17.0,9.0
2.0,0.0,0.0
7.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,9.0,4.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
7.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
3.0,0.0,0.0
2.0,64.0,24.0
0.0,0.0,0.0
4.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
4.0,20.0,14.0
0.0,0.0,0.0
0.0,9.0,6.0
2.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,10.0,10.0
5.0,0.0,0.0
10.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
7.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
5.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
3.0,0.0,0.0
0.0,0.0,0.0
2.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
5.0,36.0,15.0
2.0,0.0,0.0
5.0,0.0,0.0
0.0,0.0,0.0
15.0,0.0,0.0
0.0,0.0,0.0
3.0,0.0,0.0
0.0,7.0,7.0
13.0,64.0,64.0
20.0,0.0,0.0
2.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,0.0
0.0,3.0,2.0
0.0,0.0,0.0
0.0,5.0,2.0
3.0,0.0,0.0
